price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2520,140.0,6,0,0,2,4
2520,140.0,74,5,3,14,33
3920,122.0,139,8,22,15,8
3920,122.0,194,17,10,22,25
3920,122.0,35,1,2,8,2
3920,122.0,35,3,4,13,9
3920,122.0,214,14,29,16,14
3920,122.0,6,1,0,1,11
3920,122.0,33,2,7,12,8
3920,122.0,23,5,4,4,15
3920,122.0,73,11,8,14,7
3920,122.0,133,12,17,20,7
3920,122.0,7,0,0,0,1
3920,122.0,11,2,0,7,7
3920,122.0,11,2,1,3,7
3920,122.0,38,4,3,4,4
3920,122.0,90,13,7,23,9
3920,122.0,120,26,18,16,13
3920,122.0,42,3,4,9,12
3920,122.0,24,6,4,6,11
3850,140.0,241,30,14,22,7
3850,140.0,29,4,3,3,11
3850,140.0,30,4,8,3,11
3850,140.0,151,12,4,11,35
3850,140.0,35,2,1,9,3
3850,140.0,10,3,1,0,3
3850,140.0,112,13,9,19,30
3850,140.0,11,1,2,3,10
3850,140.0,68,4,5,10,14
3850,140.0,28,3,4,8,7
3850,140.0,39,4,6,11,25
3850,140.0,29,8,5,17,6
3850,140.0,51,3,3,8,9
3850,140.0,22,4,9,10,6
3850,140.0,9,2,1,6,5
3850,140.0,185,13,10,32,14
3850,140.0,62,5,4,4,15
3850,140.0,6,0,0,0,11
3850,140.0,257,26,26,32,15
3850,140.0,373,30,31,27,41
5810,121.0,37,4,8,12,3
5810,121.0,43,1,6,11,16
5810,121.0,59,7,5,14,5
5810,121.0,52,5,5,14,37
5810,121.0,33,5,5,16,11
5810,121.0,46,2,4,12,16
5810,121.0,32,1,3,10,5
5810,121.0,7,1,1,2,4
5810,121.0,20,2,2,5,8
5810,121.0,34,7,3,9,6
5810,121.0,66,9,8,10,9
5810,121.0,274,19,15,23,9
5810,121.0,150,18,9,21,34
5810,121.0,152,18,11,9,13
6270,150.0,152,18,11,9,13
6270,150.0,35,0,0,5,5
6270,150.0,11,5,3,9,3
6270,150.0,196,18,15,33,42
6270,150.0,20,3,7,8,13
6270,150.0,248,8,18,25,10
6270,150.0,44,10,5,5,9
6270,150.0,8,2,1,2,1
6270,150.0,64,1,2,15,55
6270,150.0,54,13,8,18,43
6270,150.0,41,12,6,8,16
6270,150.0,34,7,3,9,6
6270,150.0,17,5,0,5,3
6270,150.0,150,2,3,13,56
6270,150.0,22,2,0,9,20
6270,150.0,40,4,4,9,6
6270,150.0,288,18,18,19,9
6270,150.0,54,13,8,18,43
6270,150.0,31,2,2,6,3
6270,150.0,41,8,5,14,10
3770,150.0,218,8,12,20,15
3770,150.0,50,3,4,12,22
3770,150.0,151,13,21,22,11
3770,150.0,32,3,3,4,8
3770,150.0,36,1,2,6,38
3770,150.0,29,2,5,10,10
3770,150.0,44,3,2,10,22
3770,150.0,45,4,3,12,12
3770,150.0,31,3,2,4,9
3770,150.0,18,4,1,13,15
3770,150.0,31,6,1,5,15
3770,150.0,1,0,0,0,1
3770,150.0,30,4,3,7,8
3770,150.0,5,1,1,2,5
3770,150.0,110,12,9,17,11
3770,150.0,19,1,2,5,4
3770,150.0,83,4,8,16,15
